,Title,Score,Comment
8984,베놈 2: 렛 데어 비 카니지,10,왜 평점이 이렇게 낮음? 베놈이랑 에디도 재밌었고 액션도 좋았는데
8985,베놈 2: 렛 데어 비 카니지,7,그냥1편처럼만 만들었어도 좋았을텐데 많이아쉬움  스토리도 이상하고 액션도 없고 배우가아까움
8986,베놈 2: 렛 데어 비 카니지,10,개인적으로는 아 재미있게 봄
8987,싸이보그 그녀,7,[엽기적인그녀]보단 [사이보그지만 괜찮아]가 떠오른다.
8988,베놈 2: 렛 데어 비 카니지,8,
8989,쿵푸 허슬,10,믿고보는 주성치 영화~!!
8990,베놈 2: 렛 데어 비 카니지,8,카니지 많이 안나와서 좀 아쉬웠지만 그래도 재밌었음
8991,베놈 2: 렛 데어 비 카니지,1,그냥 볼만하네요
8992,아수라,10,우리시대 최고의 다큐 영화입니다
8993,베놈 2: 렛 데어 비 카니지,6,왜 러닝타임을 한시간 반으로 했을깜.... 좀더 스토리를 보충 하던가 액션을더 길게 했으면 좋았을걸...
8994,베놈 2: 렛 데어 비 카니지,10,"상영 첫날 메가박스 20시 10분자 보고 왔습니다.시리즈 1편에서는 다소 아쉬웠던 부분이 베놈의 잔혹성이 그다지 드러나지 않아서 이럴거면 그냥 히어로물과 다를게 뭔가? 싶긴 했거든요이번작에서는 악역 카니지에게 그 잔혹성을 다수 투영시켜서 그 부분은 해소가 된 느낌입니다.전체적으로 영상미나 액션, 사운드는 다 좋았고 스토리는 딱 마블 히어로무비 그 적당한 수준입니다.베놈 1편이 평점 6.5점이라면 이 작품은 9점 주고싶네요."
8995,베놈 2: 렛 데어 비 카니지,4,소니야 영화 손 떼고 카메라나 만들자구 ㅋㅋ
8996,베놈 2: 렛 데어 비 카니지,6,재미는 없네요…..ㅠㅠ
8997,보이스,8,보이스피싱   조심해야겠단 생각이 절로 들어요~
8998,F20,1,"조현병은 이런 병이 아닙니다도대체 무엇을 위한 영화인가요환자들 ,가족들 상처주기위해 만든 영화인가요제발 멈춰주세요 이영화 하나로상처 받은 사람들이 몇명일지,,,"
8999,베놈 2: 렛 데어 비 카니지,2,역대급 노잼 개연성 짜임 노답
9000,기적,10,진짜 진짜로 완전 재미있게봄꼭 몇백만 몆 천만이 좋은영화가 아니란걸 알려주는 영화만들어주셔서 감사합니다
9001,베놈 2: 렛 데어 비 카니지,2,1도 그렇고 2도그럴도 재미는 없네
9002,싱크홀,1,진짜 말이 안나온다ㅋㅋㅋ
9003,베놈 2: 렛 데어 비 카니지,2,잠와 죽는줄.. 1편 보고 기대했는데 완전 실망이에요
9004,베놈 2: 렛 데어 비 카니지,9,몰입도 최강의 액션씬.
9005,파수꾼,10,보는내내 마음한구석이 너무 아팠어요
9006,용과 주근깨 공주,8,"OST 하나만으로 평정 가능한 영화.OST가 없으면 감동은 덜했을것같다, 하지만 OST 하나로 감동을 잡았다."
9007,베놈 2: 렛 데어 비 카니지,10,적당한게 깔끔했어요.
9008,베놈 2: 렛 데어 비 카니지,2,블랙팬서 빌런중  팔짤린  사람이  감독을  맡았다구???   그냥  연기만하지 그랬어요   마블이라  재밌을줄  알았지  노잼일지  몰랐지 짧은  런닝타임에도  불구하고  지루하기만 했네  뜬금없는 장면  존나많네  카니지매력도  잘못느끼겠던데  베놈은  전편보다  더형편 없어졌어  하긴 1도  노잼이었다 전체적으로  존나지루    카니지 베놈 전투씬도 그닥인데  나머지도 볼거없음  4DX로봤는데도  하품하더라  에혀  하두 쿠키쿠키  하길래  봤는데  역시  쿠키가 진리네  ㅋㅋ  오리지날 스파이더맨3에서  잠시나왔던  베놈이  나은거같다  베놈  단독영화는  아니올시다
9009,007 노 타임 투 다이,10,영화볼 줄 모르는 새끼들이나 평점 9점 밑으로줄듯 옛날007 시리즈 까지 다봤다면 이거는 걍 무조건 10점임 한번 더봐야지
9010,베놈 2: 렛 데어 비 카니지,10,전편보다 더 볼만했던 속편
9011,베놈 2: 렛 데어 비 카니지,6,오락영화치고는 지루함
9012,베놈 2: 렛 데어 비 카니지,10,베놈과 에디가 만들어가는 죽여주는 시간!
9013,폴링 스노우,10,슬프다. 진정한 사랑을 했으니 행복한  삶이었을까...
9014,베놈 2: 렛 데어 비 카니지,10,재미있어요 좀 더 길었으면 하는 아쉬움이..ㅎㅎ
9015,그래비티,10,미친 몰입감 미친 리얼리즘
9016,베놈 2: 렛 데어 비 카니지,5,1편은 흥미롭게 휘몰아치는 느낌이었다면 2편은 정신없이 휘몰아치는 느낌이었달까?
9017,베놈 2: 렛 데어 비 카니지,10,재밌게 잘봤어요 또 볼께요ㅎㅎ
9018,베놈 2: 렛 데어 비 카니지,10,시원한 액션 킬링타임 보장합니다!!!
9019,베놈 2: 렛 데어 비 카니지,10,ㄹㅇ 꿀잼보장 꼭 보세요!!
9020,베놈 2: 렛 데어 비 카니지,10,재밌었는뎅 왜 별로라고 하는거징....
9021,베놈 2: 렛 데어 비 카니지,10,액션영화로서 엄청나게 통쾌하고재밌었는데.... 마지막 쿠키영상 역대급이네 ㅋㅋㅋㅋ
9022,베놈 2: 렛 데어 비 카니지,6,확실히 눈뽕용으로는 좋으나 스토리가 너무 빈약하고 빌런이 약해 보여요 그리고 3이 나온다면 이번에 나온 더 수어사이드 스쿼드처럼 화끈하게 청불로 갔으면 좋겠네요
9023,쿵푸 허슬,10,...세기의 명화...
9024,베놈 2: 렛 데어 비 카니지,8,확실히 샹치보다는 재밌다
9025,베놈 2: 렛 데어 비 카니지,6,베놈1때. 보다 더 풍부해지고 스케일이 커진액션신과 영상미가돋보이는 영화 마블치고 스토린 그저그럼
9026,베놈 2: 렛 데어 비 카니지,1,자막 진짜....드립 많이치는 베놈인데 진짜 구글 자막번역 보는듯....극장에 웃는 사람 1도 없음....
9027,베놈 2: 렛 데어 비 카니지,10,그냥 킬링타임용으로는 완벽함. 발단전개위기절정해소의 단계가 아니라 발단전개 절정임. 짧았지만 볼만하다
9028,베놈 2: 렛 데어 비 카니지,10,이럴거면 아예 애들이보는 만화를해…
9029,스틸워터,8,"멧데이먼은 이런 영화를 좋아해 나도 좋아해 강남스타일이 세계를 휘몰아 쳤구나. 여기서도 나오네. 로봇장난감, 일본축구수비수 사카이가 언급되는 것도 신기해. 마르세유레전드가 되었나보다."
9030,007 노 타임 투 다이,8,2개 주려다 다니엘 크레이그의 마지막 제임스 본드이기에 2개 추가합니다
9031,베놈 2: 렛 데어 비 카니지,8,재밌긴 했는데 카니지는 대체 왜 죽인거임?ㅠ 일회성으로 끝날 악당이 절대 아닌데
9032,베놈 2: 렛 데어 비 카니지,4,솔직히 쿠키때문에 4점은 준다
9033,베놈 2: 렛 데어 비 카니지,10,"If I didn't have a cookie video, I wouldn't have been able to hit Venom 2. That's what I think.  It was generally worth seeing. I'm also looking forward to Venom 3, which can only be seen by cookie videos. As expected, Marvel does not disappoint the audience."
9034,베놈 2: 렛 데어 비 카니지,1,시간 아깝습니다...집에서 보세요...
9035,모가디슈,2,남북은 하나다?ㅋ 현실적이지 않네
9036,베놈 2: 렛 데어 비 카니지,6,킬링타임으로는 100점 ㄹㅇ 엄청 재밌게봄
9037,007 노 타임 투 다이,8,"007의 가족, 순정, 엄숙함,그리고 죽음..그 답지않은 인생...그러나 추억의 0 0 7이고 최고의 제임스 본드였다고 생각되어서 다시 못보게되어 아쉽네요. 다음 시리즈도 믿고보는 오락영화의 체면을 지켜주길.."
9038,베놈 2: 렛 데어 비 카니지,1,시끄러움 기대이하 ㅡㅡ
9039,베놈 2: 렛 데어 비 카니지,10,재밌었는데 슈리크가 소리지를때 좀 시끄러웠어요
9040,베놈 2: 렛 데어 비 카니지,6,포켓몬빵에서 스티커만 건지고 빵은 버린거같은 느낌... 쿠키영상 말곤 영화 자체는 건질게 없었다...
9041,피어썸,10,ost가 정말 좋습니다.ㅎㅎ 연기들이 준수해서 보기 좋았습니당.
9042,극장판 바이올렛 에버가든,10,넷플릭스에 풀려서 봤는데 너무 감동적이네요..요즘 잘 다루지 않는 소재를 잘 풀어낸거 같습니다
9043,베놈 2: 렛 데어 비 카니지,7,점수는 딱 7점이 현실적인것으로 생각 되어짐.제목은 대학살이 있으리라 라는 뜻인데 말그대로 미래에 있을 예언처럼 보여짐.그래서인지 해당영화에서 대학살에 대한 내용은 나오지 않는것 같고 새로운 적이 나오기 위한 스토리 전개와 베놈과 에디의 다툼이 내용의 반이상을 차지하기 때문에 지루하거나 재미없다고 1점테러를 하는 사람들이 많은것으로 보여짐.지루할수도 있지만 새로운 악당을 소개하기 위한 스토리의 일부분이라고 생각되어짐.  이번 영화는 1화와 3화를 이어주는 스토리 브릿지의 개념이 강한것으로 보이기 때문에큰재미는 없었다고 생각.쿠키영상은 스파이더맨과 만남을 암시하지만 그게 대학살과 무슨연관이 있는지 아직은 잘 모르겠음
9044,베놈 2: 렛 데어 비 카니지,1,하...대실망....
9045,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,10,짱구가 말한 것들이 너무 마음에 깊이 새겨든다..
9046,베놈 2: 렛 데어 비 카니지,5,"베놈보단 카니지, 카니지보단 쿠키영상!"
9047,말모이,10,너무재미있어서 미칠겄아요
9048,내일의 기억,7,"한 마디로, 용의자 S의 헌신."
9049,최종병기 활,10,"와 이 매력은 뭐지 그리고 계속 <아포칼립토> 따라했다고 하는데 뭐가 따라함? 아니 내용자체가 다른데 왜 논란 있는거임?? 난 도저히 이해가 안 되네그래도 이 영화 2011년 영화 중 1등 이었음어쨌든 나 이 영화 5번 이상은 봄 내 인생영화 ㅋㅋ 굿 못 본 사람은 강추요~~그리고 류승룡(쥬신타), 박해일(남이) 연기 지렸다 ㅋㅋㅋ2011년작 영화 최악의 영화:: 아포칼립토"
9050,"나는 내일, 어제의 너와 만난다",10,하.. 치킨 먹으려고 본 영화가 하필 이 영화냐
9051,아수라,10,와 아수라 다시보니까 디테일이 ㅋㅋㅋ
9052,베놈 2: 렛 데어 비 카니지,10,재밌어요 나름 킬링타임용 ... 저는재밌게봤는데 반응이별로네요
9053,베놈 2: 렛 데어 비 카니지,6,급하게 한시간반을 달려온 영화. 마지막 엔딩곡은 좋았다
9054,나만 보이니,2,별 하나도 아까움..시간 낭비 영화. 미리 평점 못 본 내가 잘 못 ㅜㅜ
9055,베놈 2: 렛 데어 비 카니지,6,"배우들 연기야 뭐 손색 없지, cg? 괜찮았지 ㅇㅇ 근데 스토리는? 뭐 중간 중간 짤라먹었냐"
9056,푸른 호수,10,그동안 전혀 몰랐던 이야기였는데 놀랐어요. 너무 슬프고 가슴먹먹… 너무 좋네요
9057,베놈 2: 렛 데어 비 카니지,8,솔직히 뭔 내용인지도 모르겠고 베놈이 맞나 싶었음 ;; 1편을 너무 재밌게 봐서 그런지 2편은 너무 재미없었음...; 톰하디는 여전히 귀엽지만
9058,베놈 2: 렛 데어 비 카니지,2,아주 OO노잼입니다 개연성 연출다 쓰레기임 지타 드럽게 못만드네
9059,다함께 여름!,9,굿굿! 감독님의 선함이 묻어나는 영화같아요
9060,모가디슈,7,영화는 잘찍었고 연기도 너무 좋았는데 감동은 약간 아쉬웠다.
9061,베놈 2: 렛 데어 비 카니지,7,그냥 베놈에디 부부싸움하고 화해여행가는 내용임
9062,베놈 2: 렛 데어 비 카니지,1,이게 뭐냐....  러닝타임이 짧은데도 놀랄 정도로 지루함
9063,저지 드레드,4,어깨 힘 잔뜩 들어간 슬로우 중독 로보캅~~
9064,베놈 2: 렛 데어 비 카니지,5,실망스럽네... 쿠키영상이 제일 재밌네
9065,베놈 2: 렛 데어 비 카니지,4,왜이리 짧게 느껴지나 했더니 정말 짧은거였음 다른 영화는 서사가 길게 늘어진다는 느낌을 주는 반면에 이 영화는 문제가 일어나고 해결이 굉장히 빠르게 일어나서 장점이라면 장점임 하지만 이렇게 짧게 빠르게 풀어갔어야만 했는가가 아쉬움 ㅜㅜ
9066,모가디슈,8,재밌게 잘 봤습니다~~~~
9067,클레멘타인,10,나만 즐길수 없다. 모두 같이 즐겨보자.
9068,기억의 밤,10,
9069,베놈 2: 렛 데어 비 카니지,10,굿굿 다음이 기대됩니다!!!
9070,베놈 2: 렛 데어 비 카니지,9,오락영화로 충분함 정말 흥미진진ㅋ
9071,베놈 2: 렛 데어 비 카니지,10,"복잡하지도 않고, 가볍게 재밌는 영화를 봤네요ㅎㅎ 다소 짧은 러닝타임이였지만 알찬 느낌이였습니다~!"
9072,베놈 2: 렛 데어 비 카니지,2,"극장에서 본게 맞는지? 화질이 너무 안좋고 480p에서 본것같다,어둡고 해상도가 낮아서 다운받은 복사본영화본줄!유령신부 +스파이더맨+온갖영화 섞어놓음,뭣보다 노잼,베놈3나오면  절대 안볼것임"
9073,베놈 2: 렛 데어 비 카니지,10,재밌다 이런 영화가 내 취향인것 같다
9074,코렐라인: 비밀의 문,10,재미있긴한데 11살인 내가 보기엔…. 좀 많이 그렇내요 엄마아빠도보고 지렸습니다. 동생은 보다 쓰러지구…
9075,베놈 2: 렛 데어 비 카니지,10,매력쟁이 베놈~~ 3편도 기대해도 되겠지??
9076,모가디슈,10,와 역시 류감독님 영화재미있네요^^ 명작인 것 같아요~
9077,베놈 2: 렛 데어 비 카니지,10,재밌음ㅋ 미워할 수 없는 악당
9078,베놈 2: 렛 데어 비 카니지,10,액션 그래픽 모두 훌륭함
9079,베놈 2: 렛 데어 비 카니지,10,영화에 대해 딱히 할말은 없고...쿠키땜에 10점줌.
9080,수색자,8,괘안게 잘봤습니다박일수병장으로 나온분 신인인데 연기도잘하시고 잘봤습니다
9081,베놈 2: 렛 데어 비 카니지,10,기대 안하고 봤는디 너무너무너무 재밋다... 베놈 사룽...
9082,베놈 2: 렛 데어 비 카니지,6,질풍노도의 시기인 베놈
9083,베놈 2: 렛 데어 비 카니지,6,카니지라는 좋은 캐릭터를 너무 단순하게 소비해버려 아쉬운....
9084,007 노 타임 투 다이,10,더이상 007시리즈에서 다니엘크레이그를 볼수없다니 넘슬퍼요그동안 고생많았고 행복했어요굿바이~♥♥♥
9085,베놈 2: 렛 데어 비 카니지,1,진짜 노잼 1편 반에 반만 됐어도 ㅠㅠ
9086,베놈 2: 렛 데어 비 카니지,10,감동은 없구요 베놈 귀엽고 카니지 멋있고 여자 예쁜데 아쉬웠구요 약간 스토리는 아쉽습니다 그냥 베놈이니까 멋있었네요 그리고 마지막에 카니지 씹어먹습니다
9087,고양이를 부탁해,10,영화 보는 내내 12년 전이 생각나서 자꾸만 눈물이 났어요
9088,베놈 2: 렛 데어 비 카니지,7,"스토리는 솔직히 1, 2편 다 부실한데... 베놈 시리즈로 마블 입덕할듯 투닥투닥 재밌음"
9089,그랜 토리노,10,
9090,컨빅션,7,착한오빠 착한동생
9091,웨딩 싱어,10,언제봐도 재미있고 음악이좋아요
9092,용과 주근깨 공주,10,다소 빠르고 예측하기 어려운 전개가 걸림돌이 된다 하지만 깊은 감동을 느끼고 싶다면 2회차를 하자
9093,그레타 툰베리,1,희대의 '사 기 꾼'
9094,베놈 2: 렛 데어 비 카니지,1,쫌전에 보고왔는대 개대충만들었네 아오 돈아까워... 스토리 발로만들었냐? 짜증나네
9095,보이스,10,전개가 빠르고 질질 안 끌어서 좋네요변요한 배우님 연기 대박미생에 나왔던 배우? 이런 느낌이였는데이 영화보고 완전 빠졌어요 연기도 잘하지만대박 짱 잘생김
